# BUSCO version is: 5.3.2 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
2463at3041	Complete	KAI3433434.1	541.8	401	https://www.orthodb.org/v10?query=2463at3041	Glycerol kinase
2467at3041	Complete	KAI3437749.1	755.2	573	https://www.orthodb.org/v10?query=2467at3041	Pyridoxal phosphate-dependent transferase
2470at3041	Complete	KAI3430588.1	452.2	301	https://www.orthodb.org/v10?query=2470at3041	Double-strand break repair protein MRE11
2490at3041	Complete	KAI3433748.1	367.0	272	https://www.orthodb.org/v10?query=2490at3041	Steroid dehydrogenase
2496at3041	Complete	KAI3427198.1	364.8	222	https://www.orthodb.org/v10?query=2496at3041	Subunit of retromer complex
2497at3041	Duplicated	KAI3430513.1	552.3	384	https://www.orthodb.org/v10?query=2497at3041	D-arabinono-1,4-lactone oxidase
2497at3041	Duplicated	KAI3430514.1	552.2	384	https://www.orthodb.org/v10?query=2497at3041	D-arabinono-1,4-lactone oxidase
2497at3041	Duplicated	KAI3430515.1	551.1	384	https://www.orthodb.org/v10?query=2497at3041	D-arabinono-1,4-lactone oxidase
2499at3041	Complete	KAI3433438.1	478.7	313	https://www.orthodb.org/v10?query=2499at3041	Acetolactate synthase small subunit
2505at3041	Complete	KAI3435544.1	742.9	497	https://www.orthodb.org/v10?query=2505at3041	ABC(ABCG) family transporter
2520at3041	Complete	KAI3425374.1	487.4	466	https://www.orthodb.org/v10?query=2520at3041	histone H3 K4-specific methyltransferase SET7/9 N-terminal domain-containing protein
2521at3041	Complete	KAI3423943.1	438.6	459	https://www.orthodb.org/v10?query=2521at3041	Mitochondrial intermediate peptidase
2523at3041	Complete	KAI3430881.1	394.6	233	https://www.orthodb.org/v10?query=2523at3041	Diaminopimelate epimerase
2528at3041	Complete	KAI3428676.1	427.5	297	https://www.orthodb.org/v10?query=2528at3041	Cytochrome c oxidase assembly factor
2531at3041	Complete	KAI3438129.1	484.9	367	https://www.orthodb.org/v10?query=2531at3041	mRNA capping enzyme
2533at3041	Complete	KAI3436548.1	716.5	743	https://www.orthodb.org/v10?query=2533at3041	SNF2-related, N-terminal domain
2544at3041	Complete	KAI3435698.1	607.9	339	https://www.orthodb.org/v10?query=2544at3041	Histone acetyltransferase
2547at3041	Complete	KAI3429824.1	512.6	340	https://www.orthodb.org/v10?query=2547at3041	RNA 3'-terminal phosphate cyclase
2553at3041	Complete	KAI3433542.1	499.5	578	https://www.orthodb.org/v10?query=2553at3041	WD40-repeat-containing domain
2555at3041	Complete	KAI3428115.1	837.1	509	https://www.orthodb.org/v10?query=2555at3041	WD40-repeat-containing domain
2576at3041	Complete	KAI3429249.1	550.2	416	https://www.orthodb.org/v10?query=2576at3041	RNA helicase
2580at3041	Complete	KAI3436648.1	414.3	231	https://www.orthodb.org/v10?query=2580at3041	Stearoyl-CoA desaturase (Delta-9desaturase)
2581at3041	Complete	KAI3436300.1	495.1	303	https://www.orthodb.org/v10?query=2581at3041	Triose phosphate translocator
2583at3041	Complete	KAI3428303.1	497.2	365	https://www.orthodb.org/v10?query=2583at3041	c-type cytochrome synthesis 1
2598at3041	Complete	KAI3434471.1	501.4	292	https://www.orthodb.org/v10?query=2598at3041	NADPH-protochlorophyllide oxidoreductase
2599at3041	Complete	KAI3438061.1	843.3	851	https://www.orthodb.org/v10?query=2599at3041	serine/threonine protein kinase 15
2618at3041	Complete	KAI3438041.1	829.4	747	https://www.orthodb.org/v10?query=2618at3041	MIF4G-like domain superfamily
2639at3041	Complete	KAI3432364.1	455.8	286	https://www.orthodb.org/v10?query=2639at3041	peptidyl-prolyl cis-trans isomerase, cyclophilin-type
2654at3041	Complete	KAI3426957.1	504.7	795	https://www.orthodb.org/v10?query=2654at3041	predicted protein
2664at3041	Complete	KAI3436560.1	437.0	277	https://www.orthodb.org/v10?query=2664at3041	predicted protein
2670at3041	Complete	KAI3437589.1	445.5	277	https://www.orthodb.org/v10?query=2670at3041	Ubiquitin specific protease, conserved site
2671at3041	Complete	KAI3431589.1	638.9	424	https://www.orthodb.org/v10?query=2671at3041	anaphase promoting complex subunit 6
2687at3041	Complete	KAI3429735.1	332.7	232	https://www.orthodb.org/v10?query=2687at3041	WD40-repeat-containing domain
2688at3041	Complete	KAI3432608.1	507.5	291	https://www.orthodb.org/v10?query=2688at3041	3-dehydroquinate synthase
2694at3041	Complete	KAI3427166.1	410.8	245	https://www.orthodb.org/v10?query=2694at3041	Kinesin-like protein
2699at3041	Complete	KAI3431665.1	498.7	259	https://www.orthodb.org/v10?query=2699at3041	Phosphoglycolate phosphatase
2720at3041	Complete	KAI3434520.1	432.1	254	https://www.orthodb.org/v10?query=2720at3041	Winged helix-like DNA-binding domain superfamily
2721at3041	Complete	KAI3438146.1	361.1	246	https://www.orthodb.org/v10?query=2721at3041	Translation initiation factor 2, alpha subunit
2722at3041	Complete	KAI3426291.1	591.3	390	https://www.orthodb.org/v10?query=2722at3041	HAD superfamily
2724at3041	Complete	KAI3428662.1	542.7	379	https://www.orthodb.org/v10?query=2724at3041	NAD(P)H-hydrate epimerase
2728at3041	Complete	KAI3424083.1	391.0	264	https://www.orthodb.org/v10?query=2728at3041	Metal-dependent protein hydrolase
2729at3041	Complete	KAI3434557.1	621.7	453	https://www.orthodb.org/v10?query=2729at3041	RNA helicase
2743at3041	Complete	KAI3426433.1	370.2	233	https://www.orthodb.org/v10?query=2743at3041	3-methyl-2-oxobutanoate hydroxymethyltransferase
2749at3041	Complete	KAI3432799.1	411.8	249	https://www.orthodb.org/v10?query=2749at3041	Putative import receptor subunit TOM40
2773at3041	Complete	KAI3432688.1	373.1	324	https://www.orthodb.org/v10?query=2773at3041	membrane associated metalloprotease
2782at3041	Complete	KAI3428233.1	576.0	335	https://www.orthodb.org/v10?query=2782at3041	GTP-binding protein OBG, C-terminal
2802at3041	Complete	KAI3428321.1	533.5	303	https://www.orthodb.org/v10?query=2802at3041	NAD(P)-binding domain
2815at3041	Complete	KAI3436707.1	608.4	372	https://www.orthodb.org/v10?query=2815at3041	Phosphoribosylamine--glycine ligase
2820at3041	Complete	KAI3433551.1	646.6	373	https://www.orthodb.org/v10?query=2820at3041	Pyridoxal phosphate-dependent transferase
2831at3041	Complete	KAI3426347.1	596.4	403	https://www.orthodb.org/v10?query=2831at3041	Sphingosine-1-phosphate lyase
2837at3041	Complete	KAI3438965.1	421.9	358	https://www.orthodb.org/v10?query=2837at3041	Iron hydrogenase
2843at3041	Complete	KAI3434497.1	386.0	321	https://www.orthodb.org/v10?query=2843at3041	WD40-repeat-containing domain
2851at3041	Complete	KAI3431282.1	508.0	256	https://www.orthodb.org/v10?query=2851at3041	26S proteasome non-ATPase regulatory subunit 14
2855at3041	Complete	KAI3435887.1	446.8	341	https://www.orthodb.org/v10?query=2855at3041	HI0933-like protein
2863at3041	Complete	KAI3426446.1	407.8	268	https://www.orthodb.org/v10?query=2863at3041	Eukaryotic translation initiation factor 3 subunit I
2869at3041	Complete	KAI3434832.1	321.9	241	https://www.orthodb.org/v10?query=2869at3041	predicted protein
2871at3041	Complete	KAI3437729.1	508.9	433	https://www.orthodb.org/v10?query=2871at3041	Sec1-like protein
2876at3041	Duplicated	KAI3436231.1	305.7	332	https://www.orthodb.org/v10?query=2876at3041	Actin superfamily
2876at3041	Duplicated	KAI3437694.1	298.5	201	https://www.orthodb.org/v10?query=2876at3041	Actin superfamily
2878at3041	Complete	KAI3432377.1	435.9	263	https://www.orthodb.org/v10?query=2878at3041	Photosystem II stability/assembly factor HCF136
2892at3041	Complete	KAI3424722.1	663.1	439	https://www.orthodb.org/v10?query=2892at3041	Autophagy-related protein 9
2896at3041	Complete	KAI3436302.1	363.7	252	https://www.orthodb.org/v10?query=2896at3041	histidinol-phosphate phosphatase
2903at3041	Complete	KAI3438528.1	299.6	253	https://www.orthodb.org/v10?query=2903at3041	predicted protein
2909at3041	Complete	KAI3438904.1	416.3	327	https://www.orthodb.org/v10?query=2909at3041	NADPH
2919at3041	Complete	KAI3438077.1	495.6	620	https://www.orthodb.org/v10?query=2919at3041	U3 small nucleolar RNA-associated 6-like protein
2930at3041	Complete	KAI3437995.1	725.2	591	https://www.orthodb.org/v10?query=2930at3041	subunit of GARP complex
2931at3041	Complete	KAI3432753.1	810.2	795	https://www.orthodb.org/v10?query=2931at3041	Protein kinase
2932at3041	Complete	KAI3429589.1	539.1	280	https://www.orthodb.org/v10?query=2932at3041	Aldehyde dehydrogenase
2936at3041	Complete	KAI3436466.1	324.6	237	https://www.orthodb.org/v10?query=2936at3041	Rhodanese-like domain
2940at3041	Complete	KAI3431493.1	409.0	249	https://www.orthodb.org/v10?query=2940at3041	mitochondrial carrier family
2941at3041	Complete	KAI3429495.1	478.1	316	https://www.orthodb.org/v10?query=2941at3041	Putative 26S proteasome non-ATPase regulatory subunit 6
2945at3041	Complete	KAI3434506.1	389.7	244	https://www.orthodb.org/v10?query=2945at3041	Mitochondrial carrier family
2954at3041	Complete	KAI3428262.1	386.9	233	https://www.orthodb.org/v10?query=2954at3041	60S acidic ribosomal protein P0
2959at3041	Complete	KAI3432643.1	689.5	559	https://www.orthodb.org/v10?query=2959at3041	WD40-repeat-containing domain
2960at3041	Complete	KAI3433828.1	844.0	620	https://www.orthodb.org/v10?query=2960at3041	Nucleotide-binding, alpha-beta plait
2969at3041	Complete	KAI3431326.1	467.7	254	https://www.orthodb.org/v10?query=2969at3041	Geranylgeranyl diphosphate synthase
2971at3041	Complete	KAI3439114.1	509.9	249	https://www.orthodb.org/v10?query=2971at3041	Succinate--CoA ligase 
2976at3041	Complete	KAI3438168.1	646.0	473	https://www.orthodb.org/v10?query=2976at3041	Splicing factor 3a, subunit 1
2983at3041	Complete	KAI3433369.1	467.9	249	https://www.orthodb.org/v10?query=2983at3041	Protein kinase
2984at3041	Complete	KAI3438423.1	594.4	365	https://www.orthodb.org/v10?query=2984at3041	Glutamic-gamma-semialdehyde dehydrogenase
2988at3041	Complete	KAI3432453.1	422.6	231	https://www.orthodb.org/v10?query=2988at3041	predicted protein
2990at3041	Complete	KAI3431529.1	395.3	252	https://www.orthodb.org/v10?query=2990at3041	Indole-3-glycerol phosphate synthase
3005at3041	Complete	KAI3435805.1	416.8	249	https://www.orthodb.org/v10?query=3005at3041	Putative 26S proteasome non-ATPase regulatory subunit 7
3009at3041	Complete	KAI3438980.1	552.7	362	https://www.orthodb.org/v10?query=3009at3041	pepsin-type aspartyl protease
3012at3041	Complete	KAI3433342.1	463.5	277	https://www.orthodb.org/v10?query=3012at3041	COP signalosome subunit 5
3019at3041	Complete	KAI3435958.1	578.9	455	https://www.orthodb.org/v10?query=3019at3041	SKI-interacting protein, SKIP
3020at3041	Complete	KAI3438608.1	689.5	536	https://www.orthodb.org/v10?query=3020at3041	predicted protein
3022at3041	Duplicated	KAI3426410.1	321.1	311	https://www.orthodb.org/v10?query=3022at3041	Carboxypeptidase
3022at3041	Duplicated	KAI3426409.1	317.3	280	https://www.orthodb.org/v10?query=3022at3041	Carboxypeptidase
3028at3041	Complete	KAI3436262.1	308.2	241	https://www.orthodb.org/v10?query=3028at3041	Deoxyhypusine hydroxylase
3029at3041	Complete	KAI3427115.1	306.6	283	https://www.orthodb.org/v10?query=3029at3041	predicted protein
3034at3041	Complete	KAI3438820.1	473.5	462	https://www.orthodb.org/v10?query=3034at3041	Gamma-tubulin complex component
3050at3041	Complete	KAI3429530.1	475.0	335	https://www.orthodb.org/v10?query=3050at3041	Clp1, N-terminal beta-sandwich domain
3061at3041	Complete	KAI3438850.1	479.3	381	https://www.orthodb.org/v10?query=3061at3041	Galactokinase
3062at3041	Complete	KAI3425987.1	300.2	145	https://www.orthodb.org/v10?query=3062at3041	Low-CO2-inducible protein
3069at3041	Complete	KAI3425160.1	489.7	376	https://www.orthodb.org/v10?query=3069at3041	Leucine-rich repeat
3079at3041	Complete	KAI3435624.1	446.9	335	https://www.orthodb.org/v10?query=3079at3041	p-loop containing nucleoside triphosphate hydrolase protein
3080at3041	Complete	KAI3432730.1	490.2	293	https://www.orthodb.org/v10?query=3080at3041	Glycerol-3-phosphate O-acyltransferase3/4
3096at3041	Complete	KAI3436237.1	386.4	266	https://www.orthodb.org/v10?query=3096at3041	helicase
3106at3041	Complete	KAI3424057.1	411.7	250	https://www.orthodb.org/v10?query=3106at3041	cyclin dependent kinase
3112at3041	Complete	KAI3434667.1	515.5	304	https://www.orthodb.org/v10?query=3112at3041	Protein RecA
3119at3041	Complete	KAI3435520.1	621.9	473	https://www.orthodb.org/v10?query=3119at3041	NADPH-dependent diflavin oxidoreductase 1
3120at3041	Complete	KAI3424733.1	450.7	257	https://www.orthodb.org/v10?query=3120at3041	Gamma-tocopherol methyltransferase
3121at3041	Complete	KAI3438202.1	402.3	251	https://www.orthodb.org/v10?query=3121at3041	predicted protein
3123at3041	Complete	KAI3431618.1	640.2	451	https://www.orthodb.org/v10?query=3123at3041	MutL, C-terminal, dimerisation
3133at3041	Complete	KAI3430749.1	453.5	260	https://www.orthodb.org/v10?query=3133at3041	Malate dehydrogenase
3137at3041	Complete	KAI3438725.1	419.0	294	https://www.orthodb.org/v10?query=3137at3041	P-loop containing nucleoside triphosphate hydrolase protein
3144at3041	Complete	KAI3436741.1	464.7	323	https://www.orthodb.org/v10?query=3144at3041	Glycosyl transferase, group 1
3145at3041	Complete	KAI3434798.1	176.9	148	https://www.orthodb.org/v10?query=3145at3041	flagellar/basal body protein, PACRG-like protein
3151at3041	Complete	KAI3432414.1	273.2	287	https://www.orthodb.org/v10?query=3151at3041	subunit of the VPS-C complex
3152at3041	Complete	KAI3428423.1	511.4	289	https://www.orthodb.org/v10?query=3152at3041	Aspartate-semialdehyde dehydrogenase
3153at3041	Complete	KAI3426846.1	487.4	308	https://www.orthodb.org/v10?query=3153at3041	UBA/THIF-type NAD/FAD binding fold
3173at3041	Complete	KAI3432603.1	299.5	216	https://www.orthodb.org/v10?query=3173at3041	SC5D, C-5 sterol desaturase
3178at3041	Complete	KAI3428068.1	359.4	247	https://www.orthodb.org/v10?query=3178at3041	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal
3179at3041	Complete	KAI3429473.1	325.8	240	https://www.orthodb.org/v10?query=3179at3041	predicted protein
3181at3041	Complete	KAI3429674.1	510.5	260	https://www.orthodb.org/v10?query=3181at3041	Pyridoxal 5'-phosphate synthase subunit PdxS/SNZ
3188at3041	Complete	KAI3432858.1	703.0	760	https://www.orthodb.org/v10?query=3188at3041	Tetratricopeptide repeat
3198at3041	Complete	KAI3434537.1	545.4	348	https://www.orthodb.org/v10?query=3198at3041	26S proteasome regulatory subunit
3202at3041	Complete	KAI3430851.1	558.2	385	https://www.orthodb.org/v10?query=3202at3041	P-loop containing nucleoside triphosphate hydrolase protein
3208at3041	Complete	KAI3436758.1	427.9	273	https://www.orthodb.org/v10?query=3208at3041	CDK activating kinase
3216at3041	Complete	KAI3427965.1	475.1	234	https://www.orthodb.org/v10?query=3216at3041	aurora-like kinase
3217at3041	Complete	KAI3431770.1	324.2	357	https://www.orthodb.org/v10?query=3217at3041	WD40-repeat-containing domain
3222at3041	Complete	KAI3431427.1	642.0	717	https://www.orthodb.org/v10?query=3222at3041	Histone deacetylase
3232at3041	Complete	KAI3430397.1	489.0	373	https://www.orthodb.org/v10?query=3232at3041	eukaryotic translation initiation factor 3, subunit 7
3239at3041	Duplicated	KAI3426442.1	373.9	320	https://www.orthodb.org/v10?query=3239at3041	translation elongation factor 1-alpha
3239at3041	Duplicated	KAI3426443.1	373.5	320	https://www.orthodb.org/v10?query=3239at3041	translation elongation factor 1-alpha
3240at3041	Complete	KAI3436107.1	521.3	354	https://www.orthodb.org/v10?query=3240at3041	PsbB mRNA maturation factor Mbb1, chloroplastic
3254at3041	Complete	KAI3427937.1	558.2	441	https://www.orthodb.org/v10?query=3254at3041	WD40-repeat-containing domain
3261at3041	Complete	KAI3434991.1	334.0	228	https://www.orthodb.org/v10?query=3261at3041	Phosphatidate cytidylyltransferase
3277at3041	Complete	KAI3437948.1	429.8	328	https://www.orthodb.org/v10?query=3277at3041	Glutathione synthetase
3291at3041	Complete	KAI3432773.1	356.0	221	https://www.orthodb.org/v10?query=3291at3041	predicted protein
3297at3041	Complete	KAI3429635.1	500.6	458	https://www.orthodb.org/v10?query=3297at3041	Putative DnaJ subfamily C member 2
3304at3041	Complete	KAI3428417.1	228.5	174	https://www.orthodb.org/v10?query=3304at3041	Cwf19-like, C-terminal domain-1
3306at3041	Complete	KAI3430409.1	410.4	392	https://www.orthodb.org/v10?query=3306at3041	SUI1 domain
3312at3041	Duplicated	KAI3436876.1	474.0	235	https://www.orthodb.org/v10?query=3312at3041	Rcd1-like protein
3312at3041	Duplicated	KAI3436877.1	467.7	235	https://www.orthodb.org/v10?query=3312at3041	Rcd1-like protein
3315at3041	Complete	KAI3424084.1	418.1	372	https://www.orthodb.org/v10?query=3315at3041	major facilitator superfamily
3323at3041	Complete	KAI3430388.1	393.3	229	https://www.orthodb.org/v10?query=3323at3041	p-loop containing nucleoside triphosphate hydrolase protein
3333at3041	Complete	KAI3437915.1	433.7	315	https://www.orthodb.org/v10?query=3333at3041	Adenylyltransferase and sulfurtransferase MOCS3
3337at3041	Complete	KAI3426883.1	505.9	367	https://www.orthodb.org/v10?query=3337at3041	26S proteasome non-ATPase regulatory subunit 12
3338at3041	Complete	KAI3428253.1	452.6	239	https://www.orthodb.org/v10?query=3338at3041	40S ribosomal protein S4
3350at3041	Complete	KAI3436149.1	660.4	405	https://www.orthodb.org/v10?query=3350at3041	Thiolase
3352at3041	Complete	KAI3431312.1	408.0	306	https://www.orthodb.org/v10?query=3352at3041	predicted protein
3355at3041	Complete	KAI3429426.1	556.9	555	https://www.orthodb.org/v10?query=3355at3041	WD40/YVTN repeat-like-containing domain superfamily
3370at3041	Complete	KAI3436185.1	446.7	285	https://www.orthodb.org/v10?query=3370at3041	molybdenum cofactor biosynthesis prote
3371at3041	Complete	KAI3432599.1	367.1	220	https://www.orthodb.org/v10?query=3371at3041	Tetratricopeptide-like helical
3373at3041	Complete	KAI3435911.1	509.9	364	https://www.orthodb.org/v10?query=3373at3041	WD40-repeat-containing domain
3375at3041	Complete	KAI3428382.1	401.6	264	https://www.orthodb.org/v10?query=3375at3041	Asparaginase
3380at3041	Complete	KAI3430225.1	690.0	461	https://www.orthodb.org/v10?query=3380at3041	ATPase family AAA domain-containing protein 3
3391at3041	Complete	KAI3436290.1	489.1	291	https://www.orthodb.org/v10?query=3391at3041	Adenosine kinase
3396at3041	Complete	KAI3433810.1	300.8	240	https://www.orthodb.org/v10?query=3396at3041	Chloroplast lumenal protein
3398at3041	Complete	KAI3438561.1	532.9	398	https://www.orthodb.org/v10?query=3398at3041	Eukaryotic translation initiation factor 3 subunit L
3407at3041	Complete	KAI3435516.1	404.8	257	https://www.orthodb.org/v10?query=3407at3041	Pescadillo homolog
3408at3041	Complete	KAI3436570.1	503.1	413	https://www.orthodb.org/v10?query=3408at3041	tRNA modification GTPase MnmE
3411at3041	Complete	KAI3434732.1	670.8	732	https://www.orthodb.org/v10?query=3411at3041	predicted protein
3417at3041	Complete	KAI3433666.1	471.5	395	https://www.orthodb.org/v10?query=3417at3041	NEDD8-activating enzyme E1 regulatory subunit
3418at3041	Complete	KAI3437681.1	465.5	416	https://www.orthodb.org/v10?query=3418at3041	DnaJ domain
3428at3041	Complete	KAI3432606.1	348.8	186	https://www.orthodb.org/v10?query=3428at3041	iron-sulfur cluster assembly protein
3434at3041	Complete	KAI3431465.1	270.5	191	https://www.orthodb.org/v10?query=3434at3041	Cyclin-like
3438at3041	Complete	KAI3434502.1	397.0	315	https://www.orthodb.org/v10?query=3438at3041	predicted protein
3446at3041	Complete	KAI3438229.1	304.7	189	https://www.orthodb.org/v10?query=3446at3041	Ribosomal protein L3
3454at3041	Complete	KAI3437615.1	337.1	345	https://www.orthodb.org/v10?query=3454at3041	Eukaryotic translation initiation factor 5
3456at3041	Complete	KAI3429755.1	410.3	244	https://www.orthodb.org/v10?query=3456at3041	Mitochondrial carrier family
3483at3041	Complete	KAI3436324.1	202.3	186	https://www.orthodb.org/v10?query=3483at3041	predicted protein
3493at3041	Complete	KAI3430667.1	320.6	276	https://www.orthodb.org/v10?query=3493at3041	Glucokinase
3499at3041	Complete	KAI3426333.1	738.1	603	https://www.orthodb.org/v10?query=3499at3041	P-loop containing nucleoside triphosphate hydrolase
3509at3041	Complete	KAI3433441.1	311.6	195	https://www.orthodb.org/v10?query=3509at3041	Serine/threonine-protein phosphatase 2A activator
3514at3041	Complete	KAI3433812.1	317.1	260	https://www.orthodb.org/v10?query=3514at3041	predicted protein
3537at3041	Complete	KAI3428257.1	226.7	243	https://www.orthodb.org/v10?query=3537at3041	predicted protein
3540at3041	Complete	KAI3425220.1	455.0	303	https://www.orthodb.org/v10?query=3540at3041	P-loop containing nucleoside triphosphate hydrolase
3554at3041	Complete	KAI3428245.1	343.4	167	https://www.orthodb.org/v10?query=3554at3041	4Fe-4S ferredoxin, iron-sulphur binding,conserved site
3556at3041	Complete	KAI3428361.1	483.8	314	https://www.orthodb.org/v10?query=3556at3041	tRNA-dihydrouridine(16/17) synthase 
3558at3041	Complete	KAI3426067.1	532.1	387	https://www.orthodb.org/v10?query=3558at3041	DnaJ-like protein
3559at3041	Complete	KAI3436880.1	405.3	201	https://www.orthodb.org/v10?query=3559at3041	Eukaryotic translation initiation factor 6
3562at3041	Complete	KAI3427029.1	469.8	400	https://www.orthodb.org/v10?query=3562at3041	Initiation-specific alpha-1,6-mannosyltransferase
3583at3041	Complete	KAI3425795.1	460.2	275	https://www.orthodb.org/v10?query=3583at3041	3-oxoacyl-
3587at3041	Complete	KAI3424897.1	311.3	238	https://www.orthodb.org/v10?query=3587at3041	PPM-type phosphatase domain
3588at3041	Complete	KAI3428743.1	437.0	248	https://www.orthodb.org/v10?query=3588at3041	rRNA adenine N(6)-methyltransferase
3591at3041	Complete	KAI3438903.1	319.5	298	https://www.orthodb.org/v10?query=3591at3041	WD40-repeat-containing domain
3613at3041	Complete	KAI3435660.1	434.8	251	https://www.orthodb.org/v10?query=3613at3041	KRR1 small subunit processome component
3614at3041	Complete	KAI3426426.1	357.9	211	https://www.orthodb.org/v10?query=3614at3041	Aspartate carbamoyltransferase
3618at3041	Complete	KAI3431380.1	375.5	201	https://www.orthodb.org/v10?query=3618at3041	Cytochrome c-like domain
3621at3041	Complete	KAI3427968.1	360.0	204	https://www.orthodb.org/v10?query=3621at3041	Ribose-5-phosphate isomerase
3624at3041	Complete	KAI3426268.1	424.0	225	https://www.orthodb.org/v10?query=3624at3041	Ribosomal protein L2
3629at3041	Complete	KAI3436347.1	330.3	234	https://www.orthodb.org/v10?query=3629at3041	trf4 poly(A) polymerase
3644at3041	Complete	KAI3430584.1	384.8	300	https://www.orthodb.org/v10?query=3644at3041	P-loop containing nucleoside triphosphate hydrolase
3646at3041	Complete	KAI3425252.1	331.1	240	https://www.orthodb.org/v10?query=3646at3041	WD40 repeat
3673at3041	Complete	KAI3429612.1	524.6	464	https://www.orthodb.org/v10?query=3673at3041	WW domain
3678at3041	Complete	KAI3438034.1	389.9	227	https://www.orthodb.org/v10?query=3678at3041	Cytochrome c heme lyase
3687at3041	Duplicated	KAI3433776.1	384.9	308	https://www.orthodb.org/v10?query=3687at3041	F-box protein
3687at3041	Duplicated	KAI3433775.1	384.5	308	https://www.orthodb.org/v10?query=3687at3041	F-box protein
3692at3041	Complete	KAI3430489.1	313.7	244	https://www.orthodb.org/v10?query=3692at3041	predicted protein
3697at3041	Complete	KAI3436461.1	471.1	221	https://www.orthodb.org/v10?query=3697at3041	Proteasome subunit beta type
3706at3041	Complete	KAI3436719.1	404.8	347	https://www.orthodb.org/v10?query=3706at3041	DNA polymerase, Y-family, little finger domain
3709at3041	Complete	KAI3428097.1	343.0	207	https://www.orthodb.org/v10?query=3709at3041	Tryptophan synthase alpha chain
3711at3041	Complete	KAI3436890.1	371.6	245	https://www.orthodb.org/v10?query=3711at3041	Probable magnesium transporter
3717at3041	Complete	KAI3430603.1	655.9	510	https://www.orthodb.org/v10?query=3717at3041	Ubiquitin-like modifier-activating enzyme Atg7
3721at3041	Complete	KAI3438495.1	333.2	176	https://www.orthodb.org/v10?query=3721at3041	NADH
3733at3041	Duplicated	KAI3436298.1	341.7	302	https://www.orthodb.org/v10?query=3733at3041	Calreticulin/calnexin
3733at3041	Duplicated	KAI3436297.1	339.5	280	https://www.orthodb.org/v10?query=3733at3041	Calreticulin/calnexin
3758at3041	Complete	KAI3431544.1	448.6	226	https://www.orthodb.org/v10?query=3758at3041	40S ribosomal protein S3a
3760at3041	Missing
3774at3041	Complete	KAI3433290.1	515.1	400	https://www.orthodb.org/v10?query=3774at3041	Anaphase-promoting complex subunit 2
3802at3041	Complete	KAI3424268.1	504.2	302	https://www.orthodb.org/v10?query=3802at3041	Flap endonuclease 1
3806at3041	Complete	KAI3437921.1	413.1	307	https://www.orthodb.org/v10?query=3806at3041	Splicing factor-like protein
3820at3041	Complete	KAI3432659.1	729.7	551	https://www.orthodb.org/v10?query=3820at3041	predicted protein
3835at3041	Complete	KAI3438414.1	437.9	214	https://www.orthodb.org/v10?query=3835at3041	rRNA 2'-O-methyltransferase fibrillarin
3840at3041	Complete	KAI3426206.1	616.9	738	https://www.orthodb.org/v10?query=3840at3041	WD40/YVTN repeat-like-containing domain
3854at3041	Complete	KAI3435747.1	461.1	340	https://www.orthodb.org/v10?query=3854at3041	glycosyl transferase
3864at3041	Complete	KAI3424160.1	222.5	188	https://www.orthodb.org/v10?query=3864at3041	Protein phosphatase methylesterase 1
3867at3041	Complete	KAI3424478.1	561.2	367	https://www.orthodb.org/v10?query=3867at3041	nuclear pre-mRNA splicing factor, component of splicing factor 3b
3869at3041	Complete	KAI3435961.1	503.5	346	https://www.orthodb.org/v10?query=3869at3041	mitochondrial processing peptidase alpha subunit
3870at3041	Complete	KAI3426378.1	458.1	260	https://www.orthodb.org/v10?query=3870at3041	predicted protein
3885at3041	Complete	KAI3431257.1	308.4	237	https://www.orthodb.org/v10?query=3885at3041	Mitochondrial carrier family
3892at3041	Complete	KAI3429516.1	329.7	211	https://www.orthodb.org/v10?query=3892at3041	Protein kinase
3893at3041	Complete	KAI3425320.1	884.3	1410	https://www.orthodb.org/v10?query=3893at3041	predicted protein
3895at3041	Complete	KAI3434484.1	171.2	205	https://www.orthodb.org/v10?query=3895at3041	K Homology domain, type 1
3903at3041	Complete	KAI3436238.1	324.1	241	https://www.orthodb.org/v10?query=3903at3041	Trypsin-like serine protease
3911at3041	Complete	KAI3433525.1	400.3	245	https://www.orthodb.org/v10?query=3911at3041	Nucleotide-binding, alpha-beta plait
3914at3041	Complete	KAI3425062.1	339.2	192	https://www.orthodb.org/v10?query=3914at3041	Proteasome subunit alpha type
3946at3041	Complete	KAI3424742.1	438.6	265	https://www.orthodb.org/v10?query=3946at3041	predicted protein
3950at3041	Complete	KAI3428373.1	339.7	272	https://www.orthodb.org/v10?query=3950at3041	WD40/YVTN repeat-like-containing domain
3954at3041	Complete	KAI3425821.1	517.2	383	https://www.orthodb.org/v10?query=3954at3041	helicase
3955at3041	Complete	KAI3427925.1	372.8	266	https://www.orthodb.org/v10?query=3955at3041	predicted protein
3974at3041	Complete	KAI3424873.1	396.3	242	https://www.orthodb.org/v10?query=3974at3041	Protein kinase
3977at3041	Complete	KAI3436054.1	406.9	292	https://www.orthodb.org/v10?query=3977at3041	Putative tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
3988at3041	Complete	KAI3433712.1	425.6	241	https://www.orthodb.org/v10?query=3988at3041	1-(5-phosphoribosyl)-5-
