# BUSCO version is: 5.3.2 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1574at3041	Complete	XP_005850817.1	673.2	366	https://www.orthodb.org/v10?query=1574at3041	1-deoxy-D-xylulose 5-phosphate reductoisomerase
1576at3041	Complete	XP_005850417.1	653.4	317	https://www.orthodb.org/v10?query=1576at3041	Methionine aminopeptidase 2
1578at3041	Complete	XP_005844529.1	669.6	434	https://www.orthodb.org/v10?query=1578at3041	DNA topoisomerase I
1584at3041	Complete	XP_005850236.1	633.6	584	https://www.orthodb.org/v10?query=1584at3041	BRO1 domain
1590at3041	Complete	XP_005846705.1	454.7	427	https://www.orthodb.org/v10?query=1590at3041	subunit of GARP complex
1593at3041	Complete	XP_005844082.1	618.6	330	https://www.orthodb.org/v10?query=1593at3041	Tryptophan synthase
1594at3041	Complete	XP_005843858.1	680.7	365	https://www.orthodb.org/v10?query=1594at3041	3-oxoacyl-
1596at3041	Complete	XP_005845420.1	449.2	348	https://www.orthodb.org/v10?query=1596at3041	Ubiquitin carboxyl-terminal hydrolase 6
1597at3041	Complete	XP_005843853.1	547.7	321	https://www.orthodb.org/v10?query=1597at3041	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
1600at3041	Complete	XP_005845518.1	403.2	335	https://www.orthodb.org/v10?query=1600at3041	Putative Serine/threonine-protein phosphatase 4 regulatory subunit 3
1601at3041	Complete	XP_005852097.1	291.0	212	https://www.orthodb.org/v10?query=1601at3041	oxysterol binding protein
1610at3041	Complete	XP_005850993.1	665.0	352	https://www.orthodb.org/v10?query=1610at3041	Elongation factor Tu
1621at3041	Complete	XP_005848590.1	477.1	302	https://www.orthodb.org/v10?query=1621at3041	p-loop containing nucleoside triphosphate hydrolase
1622at3041	Complete	XP_005847700.1	606.4	299	https://www.orthodb.org/v10?query=1622at3041	Phosphoribulokinase
1627at3041	Complete	XP_005844926.1	565.5	415	https://www.orthodb.org/v10?query=1627at3041	Inosine-5'-monophosphate dehydrogenase
1628at3041	Fragmented	XP_005850851.1	247.7	205	https://www.orthodb.org/v10?query=1628at3041	Nucleotide-diphospho-sugar transferase
1643at3041	Complete	XP_005850504.1	599.8	416	https://www.orthodb.org/v10?query=1643at3041	predicted protein
1666at3041	Complete	XP_005847622.1	454.3	329	https://www.orthodb.org/v10?query=1666at3041	Poly(A) polymerase
1669at3041	Complete	XP_005850377.1	666.9	475	https://www.orthodb.org/v10?query=1669at3041	Protein arginine N-methyltransferase
1670at3041	Complete	XP_005851878.1	511.7	282	https://www.orthodb.org/v10?query=1670at3041	S-(hydroxymethyl)glutathione dehydrogenase
1683at3041	Complete	XP_005849811.1	492.8	305	https://www.orthodb.org/v10?query=1683at3041	Phosphoserine aminotransferase
1684at3041	Complete	XP_005845448.1	564.2	476	https://www.orthodb.org/v10?query=1684at3041	predicted protein
1691at3041	Complete	XP_005849287.1	608.4	339	https://www.orthodb.org/v10?query=1691at3041	Aminomethyltransferase
1700at3041	Complete	XP_005852162.1	405.3	255	https://www.orthodb.org/v10?query=1700at3041	Methylthiotransferase, N-terminal
1709at3041	Complete	XP_005843562.1	599.8	342	https://www.orthodb.org/v10?query=1709at3041	Cysteine desulfurase
1715at3041	Complete	XP_005848255.1	574.4	329	https://www.orthodb.org/v10?query=1715at3041	Ribosomal protein L3
1720at3041	Complete	XP_005843828.1	374.8	290	https://www.orthodb.org/v10?query=1720at3041	Succinate--CoA ligase 
1722at3041	Complete	XP_005849717.1	595.9	348	https://www.orthodb.org/v10?query=1722at3041	Cysteine desulfurase
1727at3041	Complete	XP_005849728.1	355.7	191	https://www.orthodb.org/v10?query=1727at3041	Eukaryotic translation initiation factor 3 subunit A
1728at3041	Fragmented	XP_005844954.1	524.9	291	https://www.orthodb.org/v10?query=1728at3041	predicted protein
1729at3041	Complete	XP_005846912.1	492.7	364	https://www.orthodb.org/v10?query=1729at3041	Clathrin/coatomer adaptor,adaptin-like,N-terminal
1737at3041	Complete	XP_005844039.1	423.5	297	https://www.orthodb.org/v10?query=1737at3041	Nucleotide-diphospho-sugar transferase
1738at3041	Complete	XP_005847233.1	704.7	358	https://www.orthodb.org/v10?query=1738at3041	26S Proteasome regulatory subunit 6A
1739at3041	Complete	XP_005845552.1	572.5	341	https://www.orthodb.org/v10?query=1739at3041	DEAD box RNA helicase
1740at3041	Complete	XP_005845689.1	485.1	366	https://www.orthodb.org/v10?query=1740at3041	subunit of exon junction complex
1742at3041	Complete	XP_005850220.1	610.6	369	https://www.orthodb.org/v10?query=1742at3041	ubiquinol:cytochrome c oxidoreductase 50 kDa core 1 subunit
1761at3041	Complete	XP_005843231.1	505.8	276	https://www.orthodb.org/v10?query=1761at3041	60S ribosomal protein L4
1763at3041	Complete	XP_005851930.1	485.7	315	https://www.orthodb.org/v10?query=1763at3041	Protein pelota homolog
1770at3041	Complete	XP_005850959.1	694.6	579	https://www.orthodb.org/v10?query=1770at3041	P-loop containing nucleoside triphosphate hydrolase protein
1772at3041	Complete	XP_005845643.1	679.0	351	https://www.orthodb.org/v10?query=1772at3041	Tryptophan-tRNA ligase
1800at3041	Complete	XP_005848504.1	770.7	593	https://www.orthodb.org/v10?query=1800at3041	Conserved oligomeric Golgi complex subunit 3
1804at3041	Complete	XP_005850162.1	642.0	372	https://www.orthodb.org/v10?query=1804at3041	Nop domain
1805at3041	Complete	XP_005846903.1	339.9	294	https://www.orthodb.org/v10?query=1805at3041	IMP-specific 5'-nucleotidase
1808at3041	Complete	XP_005849817.1	431.0	307	https://www.orthodb.org/v10?query=1808at3041	26S proteasome non-ATPase regulatory subunit 13
1815at3041	Complete	XP_005850233.1	476.3	263	https://www.orthodb.org/v10?query=1815at3041	Ornithine carbamoyltransferase
1816at3041	Complete	XP_005843888.1	552.4	268	https://www.orthodb.org/v10?query=1816at3041	Serine/threonine-protein phosphatase
1817at3041	Complete	XP_005849995.1	442.2	263	https://www.orthodb.org/v10?query=1817at3041	predicted protein
1820at3041	Complete	XP_005848049.1	660.9	335	https://www.orthodb.org/v10?query=1820at3041	S-adenosylmethionine synthase
1825at3041	Complete	XP_005850750.1	190.9	357	https://www.orthodb.org/v10?query=1825at3041	Ankyrin repeat-containing domain
1826at3041	Complete	XP_005850683.1	583.8	303	https://www.orthodb.org/v10?query=1826at3041	Deoxyhypusine synthase
1842at3041	Complete	XP_005851141.1	751.0	385	https://www.orthodb.org/v10?query=1842at3041	Eukaryotic release factor 1
1848at3041	Complete	XP_005842836.1	479.7	341	https://www.orthodb.org/v10?query=1848at3041	ubiquitin-specific protease 39
1862at3041	Complete	XP_005848997.1	536.8	294	https://www.orthodb.org/v10?query=1862at3041	Ferredoxin--NADP reductase, chloroplastic
1863at3041	Complete	XP_005848664.1	389.4	225	https://www.orthodb.org/v10?query=1863at3041	Protoporphyrinogen oxidase
1864at3041	Complete	XP_005846901.1	251.3	161	https://www.orthodb.org/v10?query=1864at3041	Phosphoacetylglucosamine mutase
1872at3041	Complete	XP_005844952.1	66.0	198	https://www.orthodb.org/v10?query=1872at3041	EF-hand domain
1878at3041	Complete	XP_005847916.1	713.5	595	https://www.orthodb.org/v10?query=1878at3041	predicted protein
1880at3041	Complete	XP_005850767.1	556.1	340	https://www.orthodb.org/v10?query=1880at3041	4-hydroxyphenylpyruvate dioxygenase
1883at3041	Complete	XP_005847304.1	434.0	321	https://www.orthodb.org/v10?query=1883at3041	predicted protein
1891at3041	Complete	XP_005847156.1	671.0	492	https://www.orthodb.org/v10?query=1891at3041	Riboflavin biosynthesis p
1899at3041	Complete	XP_005845028.1	522.6	374	https://www.orthodb.org/v10?query=1899at3041	Squalene monooxygenase
1917at3041	Complete	XP_005852026.1	715.1	364	https://www.orthodb.org/v10?query=1917at3041	Serine/threonine protein phosphatase 2A regulatory subunit
1922at3041	Complete	XP_005850426.1	519.8	270	https://www.orthodb.org/v10?query=1922at3041	RNA (C5-cytosine) methyltransferase
1927at3041	Complete	XP_005846625.1	332.3	241	https://www.orthodb.org/v10?query=1927at3041	cyclin dependent kinase
1937at3041	Complete	XP_005843577.1	536.5	274	https://www.orthodb.org/v10?query=1937at3041	Plant specific cyclin dependent kinase
1952at3041	Duplicated	XP_005850427.1	468.2	299	https://www.orthodb.org/v10?query=1952at3041	predicted protein
1952at3041	Duplicated	XP_005846670.1	431.6	273	https://www.orthodb.org/v10?query=1952at3041	predicted protein
1955at3041	Complete	XP_005845427.1	356.6	297	https://www.orthodb.org/v10?query=1955at3041	Pyridoxal phosphate-dependent transferase
1959at3041	Missing
1961at3041	Complete	XP_005844434.1	528.6	460	https://www.orthodb.org/v10?query=1961at3041	Origin recognition complex subunit 1
1966at3041	Complete	XP_005843580.1	496.4	298	https://www.orthodb.org/v10?query=1966at3041	Pyridoxal phosphate-dependent transferase
1967at3041	Complete	XP_005844964.1	612.2	395	https://www.orthodb.org/v10?query=1967at3041	FAD-binding, type 2
1974at3041	Complete	XP_005843988.1	428.2	244	https://www.orthodb.org/v10?query=1974at3041	Solanesyl diphosphate synthase
1985at3041	Complete	XP_005847011.1	393.8	216	https://www.orthodb.org/v10?query=1985at3041	p-loop containing nucleoside triphosphate hydrolase
1990at3041	Complete	XP_005845470.1	616.1	320	https://www.orthodb.org/v10?query=1990at3041	Delta-aminolevulinic acid dehydratase
1997at3041	Complete	XP_005847966.1	485.8	329	https://www.orthodb.org/v10?query=1997at3041	predicted protein
1998at3041	Complete	XP_005849602.1	501.0	317	https://www.orthodb.org/v10?query=1998at3041	major facilitator superfamily
2002at3041	Missing
2014at3041	Complete	XP_005843958.1	693.0	408	https://www.orthodb.org/v10?query=2014at3041	Dihydrolipoyl dehydrogenase
2020at3041	Complete	XP_005848226.1	593.2	335	https://www.orthodb.org/v10?query=2020at3041	ubiquitin activating enzyme E1
2042at3041	Complete	XP_005847470.1	683.0	382	https://www.orthodb.org/v10?query=2042at3041	Guanosine nucleotide diphosphate dissociation inhibitor
2043at3041	Complete	XP_005849286.1	547.0	285	https://www.orthodb.org/v10?query=2043at3041	Chlorophyll synthetase
2044at3041	Fragmented	XP_005851990.1	339.1	191	https://www.orthodb.org/v10?query=2044at3041	farnesyl-diphosphate farnesyltransferase
2051at3041	Complete	XP_005848322.1	453.2	301	https://www.orthodb.org/v10?query=2051at3041	Tyrosyl-tRNA synthetase
2054at3041	Complete	XP_005845957.1	743.9	772	https://www.orthodb.org/v10?query=2054at3041	Elongator complex protein 1
2057at3041	Complete	XP_005843555.1	476.0	258	https://www.orthodb.org/v10?query=2057at3041	Porphobilinogen deaminase
2068at3041	Complete	XP_005844286.1	485.7	459	https://www.orthodb.org/v10?query=2068at3041	Gamma-tubulin complex component
2069at3041	Complete	XP_005846526.1	585.2	318	https://www.orthodb.org/v10?query=2069at3041	Cystathionine gamma-synthase
2073at3041	Complete	XP_005848540.1	601.0	346	https://www.orthodb.org/v10?query=2073at3041	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
2088at3041	Complete	XP_005851165.1	428.9	316	https://www.orthodb.org/v10?query=2088at3041	tRNA (guanine(26)-N(2))-dimethyltransferase
2101at3041	Complete	XP_005850454.1	619.2	361	https://www.orthodb.org/v10?query=2101at3041	Preprotein translocase secY subunit
2104at3041	Complete	XP_005844336.1	524.2	393	https://www.orthodb.org/v10?query=2104at3041	Splicing factor 3a, subunit 3
2109at3041	Complete	XP_005846575.1	546.6	543	https://www.orthodb.org/v10?query=2109at3041	predicted protein
2110at3041	Complete	XP_005845327.1	473.8	292	https://www.orthodb.org/v10?query=2110at3041	Peptide chain release factor 1
2112at3041	Complete	XP_005844628.1	404.3	235	https://www.orthodb.org/v10?query=2112at3041	mitochondrial carrier family
2124at3041	Complete	XP_005850526.1	398.5	291	https://www.orthodb.org/v10?query=2124at3041	NADH:ubiquinone oxidoreductase 39 kDa subunit
2130at3041	Complete	XP_005844496.1	519.6	298	https://www.orthodb.org/v10?query=2130at3041	3-isopropylmalate dehydrogenase
2134at3041	Fragmented	XP_005847942.1	265.2	172	https://www.orthodb.org/v10?query=2134at3041	ATP synthase, F1 complex, gamma subunit
2137at3041	Missing
2139at3041	Complete	XP_005850653.1	589.5	329	https://www.orthodb.org/v10?query=2139at3041	Cystathionine beta-lyase
2152at3041	Complete	XP_005849129.1	364.3	315	https://www.orthodb.org/v10?query=2152at3041	EF-hand domain
2159at3041	Complete	XP_005849743.1	522.2	265	https://www.orthodb.org/v10?query=2159at3041	Phosphoribosylaminoimidazole-succinocarboxamide synthase
2181at3041	Complete	XP_005844308.1	447.0	326	https://www.orthodb.org/v10?query=2181at3041	DNA primase
2182at3041	Complete	XP_005850119.1	709.1	440	https://www.orthodb.org/v10?query=2182at3041	60S ribosomal export protein NMD3
2202at3041	Complete	XP_005848118.1	597.5	304	https://www.orthodb.org/v10?query=2202at3041	Biotin synthase
2228at3041	Complete	XP_005843873.1	510.3	261	https://www.orthodb.org/v10?query=2228at3041	4-hydroxy-tetrahydrodipicolinate synthase
2231at3041	Complete	XP_005843623.1	544.4	417	https://www.orthodb.org/v10?query=2231at3041	Beta-catenin-like protein 1
2233at3041	Complete	XP_005846000.1	385.3	237	https://www.orthodb.org/v10?query=2233at3041	WD40-repeat-containing domain
2243at3041	Complete	XP_005845984.1	211.4	147	https://www.orthodb.org/v10?query=2243at3041	CDP-Ethanolamine synthase
2251at3041	Complete	XP_005845770.1	438.5	287	https://www.orthodb.org/v10?query=2251at3041	Cyclopropane-fatty-acyl-phospholipid synthase
2257at3041	Complete	XP_005843022.1	489.7	342	https://www.orthodb.org/v10?query=2257at3041	Alpha/Beta hydrolase fold
2261at3041	Complete	XP_005850595.1	552.6	314	https://www.orthodb.org/v10?query=2261at3041	Ribosomal RNA methyltransferase,Spb1,C-terminal
2267at3041	Complete	XP_005844717.1	554.0	363	https://www.orthodb.org/v10?query=2267at3041	Protein kinase
2268at3041	Complete	XP_005843184.1	674.7	627	https://www.orthodb.org/v10?query=2268at3041	Ubiquitin conjugation factor E4 B
2269at3041	Complete	XP_005847409.1	893.8	699	https://www.orthodb.org/v10?query=2269at3041	Restriction endonuclease type II-like
2281at3041	Complete	XP_005851791.1	452.2	283	https://www.orthodb.org/v10?query=2281at3041	Farnesyl diphosphate synthase
2282at3041	Missing
2298at3041	Complete	XP_005843026.1	293.9	240	https://www.orthodb.org/v10?query=2298at3041	N-acetyl-gamma-glutamyl-phosphate reductase
2317at3041	Complete	XP_005852224.1	475.7	269	https://www.orthodb.org/v10?query=2317at3041	terpenoid cyclases/Protein prenyltransferase
2318at3041	Complete	XP_005849239.1	448.6	262	https://www.orthodb.org/v10?query=2318at3041	Mitochondrial carrier protein
2327at3041	Complete	XP_005848097.1	240.8	369	https://www.orthodb.org/v10?query=2327at3041	Nucleolar 14
2338at3041	Complete	XP_005850867.1	640.6	379	https://www.orthodb.org/v10?query=2338at3041	Putative U3 small nucleolar RNA-associated protein 7
2358at3041	Complete	XP_005849441.1	563.6	307	https://www.orthodb.org/v10?query=2358at3041	Ferrodoxin-fold anticodon-binding domain
2366at3041	Complete	XP_005851432.1	500.1	349	https://www.orthodb.org/v10?query=2366at3041	Serine/threonine-protein kinase RIO1
2367at3041	Complete	XP_005844595.1	720.6	557	https://www.orthodb.org/v10?query=2367at3041	Putative ATP-dependent RNA helicase DDX11
2370at3041	Complete	XP_005847591.1	483.5	301	https://www.orthodb.org/v10?query=2370at3041	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
2380at3041	Complete	XP_005852269.1	483.0	269	https://www.orthodb.org/v10?query=2380at3041	WD40-repeat-containing domain
2390at3041	Complete	XP_005843504.1	515.8	375	https://www.orthodb.org/v10?query=2390at3041	GTPase Der
2395at3041	Complete	XP_005844274.1	665.4	297	https://www.orthodb.org/v10?query=2395at3041	Ser/thr kinase
2397at3041	Complete	XP_005845279.1	582.7	377	https://www.orthodb.org/v10?query=2397at3041	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B
2400at3041	Complete	XP_005851850.1	135.5	161	https://www.orthodb.org/v10?query=2400at3041	predicted protein
2403at3041	Complete	XP_005847811.1	298.0	282	https://www.orthodb.org/v10?query=2403at3041	PPM-type phosphatase domain
2404at3041	Complete	XP_005843990.1	686.0	441	https://www.orthodb.org/v10?query=2404at3041	predicted protein
2423at3041	Complete	XP_005847907.1	482.8	315	https://www.orthodb.org/v10?query=2423at3041	Glycylpeptide N-tetradecanoyltransferase
2426at3041	Complete	XP_005847572.1	441.6	259	https://www.orthodb.org/v10?query=2426at3041	WD40-repeat-containing domain
2455at3041	Complete	XP_005847482.1	283.8	219	https://www.orthodb.org/v10?query=2455at3041	Glucose-6-phosphate 1-epimerase
2461at3041	Missing
2463at3041	Complete	XP_005851284.1	523.4	388	https://www.orthodb.org/v10?query=2463at3041	Glycerol kinase
2467at3041	Complete	XP_005848116.1	724.8	617	https://www.orthodb.org/v10?query=2467at3041	Pyridoxal phosphate-dependent transferase
2470at3041	Complete	XP_005843997.1	332.6	207	https://www.orthodb.org/v10?query=2470at3041	Double-strand break repair protein MRE11
2490at3041	Complete	XP_005851139.1	372.8	272	https://www.orthodb.org/v10?query=2490at3041	Steroid dehydrogenase
2496at3041	Complete	XP_005848838.1	370.2	222	https://www.orthodb.org/v10?query=2496at3041	Subunit of retromer complex
2497at3041	Complete	XP_005843316.1	566.2	384	https://www.orthodb.org/v10?query=2497at3041	D-arabinono-1,4-lactone oxidase
2499at3041	Complete	XP_005851575.1	495.0	316	https://www.orthodb.org/v10?query=2499at3041	Acetolactate synthase small subunit
2505at3041	Complete	XP_005850500.1	725.9	501	https://www.orthodb.org/v10?query=2505at3041	ABC(ABCG) family transporter
2520at3041	Complete	XP_005845718.1	285.4	252	https://www.orthodb.org/v10?query=2520at3041	histone H3 K4-specific methyltransferase SET7/9 N-terminal domain-containing protein
2521at3041	Complete	XP_005843037.1	396.7	430	https://www.orthodb.org/v10?query=2521at3041	Mitochondrial intermediate peptidase
2523at3041	Complete	XP_005844812.1	397.0	233	https://www.orthodb.org/v10?query=2523at3041	Diaminopimelate epimerase
2528at3041	Complete	XP_005847405.1	447.4	289	https://www.orthodb.org/v10?query=2528at3041	Cytochrome c oxidase assembly factor
2531at3041	Complete	XP_005846920.1	474.9	380	https://www.orthodb.org/v10?query=2531at3041	mRNA capping enzyme
2533at3041	Complete	XP_005850711.1	708.1	707	https://www.orthodb.org/v10?query=2533at3041	SNF2-related, N-terminal domain
2544at3041	Complete	XP_005850670.1	429.9	270	https://www.orthodb.org/v10?query=2544at3041	Histone acetyltransferase
2547at3041	Complete	XP_005851941.1	506.1	322	https://www.orthodb.org/v10?query=2547at3041	RNA 3'-terminal phosphate cyclase
2553at3041	Complete	XP_005851529.1	510.2	559	https://www.orthodb.org/v10?query=2553at3041	WD40-repeat-containing domain
2555at3041	Complete	XP_005850071.1	697.2	506	https://www.orthodb.org/v10?query=2555at3041	WD40-repeat-containing domain
2576at3041	Duplicated	XP_005851667.1	345.0	250	https://www.orthodb.org/v10?query=2576at3041	RNA helicase
2576at3041	Duplicated	XP_005849550.1	330.6	404	https://www.orthodb.org/v10?query=2576at3041	RNA helicase
2580at3041	Complete	XP_005850941.1	420.5	233	https://www.orthodb.org/v10?query=2580at3041	Stearoyl-CoA desaturase (Delta-9desaturase)
2581at3041	Complete	XP_005845245.1	504.1	304	https://www.orthodb.org/v10?query=2581at3041	Triose phosphate translocator
2583at3041	Complete	XP_005850413.1	487.7	370	https://www.orthodb.org/v10?query=2583at3041	c-type cytochrome synthesis 1
2598at3041	Complete	XP_005843900.1	452.1	266	https://www.orthodb.org/v10?query=2598at3041	NADPH-protochlorophyllide oxidoreductase
2599at3041	Complete	XP_005846340.1	320.3	358	https://www.orthodb.org/v10?query=2599at3041	serine/threonine protein kinase 15
2618at3041	Complete	XP_005846965.1	731.8	604	https://www.orthodb.org/v10?query=2618at3041	MIF4G-like domain superfamily
2639at3041	Complete	XP_005844202.1	459.6	281	https://www.orthodb.org/v10?query=2639at3041	peptidyl-prolyl cis-trans isomerase, cyclophilin-type
2654at3041	Missing
2664at3041	Complete	XP_005850986.1	424.8	273	https://www.orthodb.org/v10?query=2664at3041	predicted protein
2670at3041	Complete	XP_005848017.1	434.6	275	https://www.orthodb.org/v10?query=2670at3041	Ubiquitin specific protease, conserved site
2671at3041	Complete	XP_005845004.1	653.2	427	https://www.orthodb.org/v10?query=2671at3041	anaphase promoting complex subunit 6
2687at3041	Complete	XP_005851899.1	346.2	234	https://www.orthodb.org/v10?query=2687at3041	WD40-repeat-containing domain
2688at3041	Complete	XP_005843617.1	507.2	302	https://www.orthodb.org/v10?query=2688at3041	3-dehydroquinate synthase
2694at3041	Duplicated	XP_005846274.1	357.5	243	https://www.orthodb.org/v10?query=2694at3041	Kinesin-like protein
2694at3041	Duplicated	XP_005848647.1	325.3	199	https://www.orthodb.org/v10?query=2694at3041	Kinesin-like protein
2699at3041	Complete	XP_005844975.1	504.9	259	https://www.orthodb.org/v10?query=2699at3041	Phosphoglycolate phosphatase
2720at3041	Complete	XP_005843946.1	435.3	251	https://www.orthodb.org/v10?query=2720at3041	Winged helix-like DNA-binding domain superfamily
2721at3041	Complete	XP_005847096.1	364.2	232	https://www.orthodb.org/v10?query=2721at3041	Translation initiation factor 2, alpha subunit
2722at3041	Complete	XP_005848285.1	517.6	359	https://www.orthodb.org/v10?query=2722at3041	HAD superfamily
2724at3041	Complete	XP_005847413.1	550.4	379	https://www.orthodb.org/v10?query=2724at3041	NAD(P)H-hydrate epimerase
2728at3041	Complete	XP_005845580.1	394.4	264	https://www.orthodb.org/v10?query=2728at3041	Metal-dependent protein hydrolase
2729at3041	Duplicated	XP_005843865.1	302.0	277	https://www.orthodb.org/v10?query=2729at3041	RNA helicase
2729at3041	Duplicated	XP_005843409.1	267.3	368	https://www.orthodb.org/v10?query=2729at3041	RNA helicase
2743at3041	Complete	XP_005848356.1	375.7	221	https://www.orthodb.org/v10?query=2743at3041	3-methyl-2-oxobutanoate hydroxymethyltransferase
2749at3041	Complete	XP_005844399.1	423.4	251	https://www.orthodb.org/v10?query=2749at3041	Putative import receptor subunit TOM40
2773at3041	Fragmented	XP_005843503.1	255.4	247	https://www.orthodb.org/v10?query=2773at3041	membrane associated metalloprotease
2782at3041	Complete	XP_005850376.1	582.2	326	https://www.orthodb.org/v10?query=2782at3041	GTP-binding protein OBG, C-terminal
2802at3041	Complete	XP_005850169.1	547.3	304	https://www.orthodb.org/v10?query=2802at3041	NAD(P)-binding domain
2815at3041	Complete	XP_005850629.1	619.8	372	https://www.orthodb.org/v10?query=2815at3041	Phosphoribosylamine--glycine ligase
2820at3041	Complete	XP_005851526.1	646.7	376	https://www.orthodb.org/v10?query=2820at3041	Pyridoxal phosphate-dependent transferase
2831at3041	Complete	XP_005848319.1	581.4	401	https://www.orthodb.org/v10?query=2831at3041	Sphingosine-1-phosphate lyase
2837at3041	Complete	XP_005843810.1	435.6	353	https://www.orthodb.org/v10?query=2837at3041	Iron hydrogenase
2843at3041	Missing
2851at3041	Complete	XP_005845954.1	509.3	256	https://www.orthodb.org/v10?query=2851at3041	26S proteasome non-ATPase regulatory subunit 14
2855at3041	Fragmented	XP_005846446.1	333.4	250	https://www.orthodb.org/v10?query=2855at3041	HI0933-like protein
2863at3041	Fragmented	XP_005848555.1	236.2	129	https://www.orthodb.org/v10?query=2863at3041	Eukaryotic translation initiation factor 3 subunit I
2869at3041	Complete	XP_005849321.1	333.7	244	https://www.orthodb.org/v10?query=2869at3041	predicted protein
2871at3041	Complete	XP_005848123.1	523.6	429	https://www.orthodb.org/v10?query=2871at3041	Sec1-like protein
2876at3041	Duplicated	XP_005848140.1	310.0	206	https://www.orthodb.org/v10?query=2876at3041	Actin superfamily
2876at3041	Duplicated	XP_005845275.1	298.7	330	https://www.orthodb.org/v10?query=2876at3041	Actin superfamily
2878at3041	Complete	XP_005844290.1	433.6	263	https://www.orthodb.org/v10?query=2878at3041	Photosystem II stability/assembly factor HCF136
2892at3041	Complete	XP_005845143.1	689.8	442	https://www.orthodb.org/v10?query=2892at3041	Autophagy-related protein 9
2896at3041	Complete	XP_005845380.1	280.4	180	https://www.orthodb.org/v10?query=2896at3041	histidinol-phosphate phosphatase
2903at3041	Complete	XP_005849513.1	293.2	254	https://www.orthodb.org/v10?query=2903at3041	predicted protein
2909at3041	Complete	XP_005849944.1	420.2	324	https://www.orthodb.org/v10?query=2909at3041	NADPH
2919at3041	Complete	XP_005846946.1	519.7	598	https://www.orthodb.org/v10?query=2919at3041	U3 small nucleolar RNA-associated 6-like protein
2930at3041	Complete	XP_005846980.1	740.3	618	https://www.orthodb.org/v10?query=2930at3041	subunit of GARP complex
2931at3041	Complete	XP_005843484.1	735.5	711	https://www.orthodb.org/v10?query=2931at3041	Protein kinase
2932at3041	Complete	XP_005852175.1	550.8	280	https://www.orthodb.org/v10?query=2932at3041	Aldehyde dehydrogenase
2936at3041	Complete	XP_005850742.1	321.6	231	https://www.orthodb.org/v10?query=2936at3041	Rhodanese-like domain
2940at3041	Complete	XP_005846192.1	411.9	249	https://www.orthodb.org/v10?query=2940at3041	mitochondrial carrier family
2941at3041	Complete	XP_005852114.1	491.2	316	https://www.orthodb.org/v10?query=2941at3041	Putative 26S proteasome non-ATPase regulatory subunit 6
2945at3041	Complete	XP_005843928.1	403.7	244	https://www.orthodb.org/v10?query=2945at3041	Mitochondrial carrier family
2954at3041	Complete	XP_005850392.1	395.9	234	https://www.orthodb.org/v10?query=2954at3041	60S acidic ribosomal protein P0
2959at3041	Complete	XP_005843559.1	430.2	436	https://www.orthodb.org/v10?query=2959at3041	WD40-repeat-containing domain
2960at3041	Complete	XP_005851402.1	666.0	445	https://www.orthodb.org/v10?query=2960at3041	Nucleotide-binding, alpha-beta plait
2969at3041	Complete	XP_005845983.1	333.5	206	https://www.orthodb.org/v10?query=2969at3041	Geranylgeranyl diphosphate synthase
2971at3041	Complete	XP_005843440.1	516.6	249	https://www.orthodb.org/v10?query=2971at3041	Succinate--CoA ligase 
2976at3041	Complete	XP_005846908.1	374.6	249	https://www.orthodb.org/v10?query=2976at3041	Splicing factor 3a, subunit 1
2983at3041	Duplicated	XP_005851310.1	388.9	227	https://www.orthodb.org/v10?query=2983at3041	Protein kinase
2983at3041	Duplicated	XP_005849558.1	339.6	250	https://www.orthodb.org/v10?query=2983at3041	Protein kinase
2984at3041	Complete	XP_005849463.1	517.8	348	https://www.orthodb.org/v10?query=2984at3041	Glutamic-gamma-semialdehyde dehydrogenase
2988at3041	Complete	XP_005844310.1	413.5	221	https://www.orthodb.org/v10?query=2988at3041	predicted protein
2990at3041	Complete	XP_005846207.1	388.5	249	https://www.orthodb.org/v10?query=2990at3041	Indole-3-glycerol phosphate synthase
3005at3041	Complete	XP_005846486.1	431.0	249	https://www.orthodb.org/v10?query=3005at3041	Putative 26S proteasome non-ATPase regulatory subunit 7
3009at3041	Complete	XP_005843817.1	564.4	354	https://www.orthodb.org/v10?query=3009at3041	pepsin-type aspartyl protease
3012at3041	Complete	XP_005851620.1	463.9	286	https://www.orthodb.org/v10?query=3012at3041	COP signalosome subunit 5
3019at3041	Complete	XP_005846232.1	609.4	443	https://www.orthodb.org/v10?query=3019at3041	SKI-interacting protein, SKIP
3020at3041	Complete	XP_005849552.1	635.9	473	https://www.orthodb.org/v10?query=3020at3041	predicted protein
3022at3041	Complete	XP_005848536.1	206.2	167	https://www.orthodb.org/v10?query=3022at3041	Carboxypeptidase
3028at3041	Complete	XP_005845264.1	309.4	234	https://www.orthodb.org/v10?query=3028at3041	Deoxyhypusine hydroxylase
3029at3041	Complete	XP_005848678.1	176.7	127	https://www.orthodb.org/v10?query=3029at3041	predicted protein
