# BUSCO version is: 5.3.2 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1490at3041	Complete	scaffold13.g275.t1	689.5	394	https://www.orthodb.org/v10?query=1490at3041	WD40-repeat-containing domain
1503at3041	Complete	scaffold5.g919.t1	493.7	406	https://www.orthodb.org/v10?query=1503at3041	Dehydroquinate dehydratase
1504at3041	Complete	scaffold6.g2816.t1	616.3	415	https://www.orthodb.org/v10?query=1504at3041	Cryptochrome/DNA photolyase, FAD-binding domain
1511at3041	Complete	scaffold3.g6290.t1	706.6	424	https://www.orthodb.org/v10?query=1511at3041	Sterol 14 desaturase
1512at3041	Complete	scaffold16.g3.t1	545.7	305	https://www.orthodb.org/v10?query=1512at3041	Ferrochelatase
1514at3041	Complete	scaffold17.g552.t1	353.1	248	https://www.orthodb.org/v10?query=1514at3041	V-type proton ATPase subunit
1518at3041	Complete	scaffold16.g37.t1	644.5	343	https://www.orthodb.org/v10?query=1518at3041	ATPase, AAA-type, conserved site
1529at3041	Complete	scaffold24.g2930.t1	460.0	337	https://www.orthodb.org/v10?query=1529at3041	Anthranilate synthase component I
1532at3041	Fragmented	scaffold2.g7419.t1	428.9	246	https://www.orthodb.org/v10?query=1532at3041	Non-specific serine/threonine protein kinase
1535at3041	Complete	scaffold20.g7661.t1	425.4	266	https://www.orthodb.org/v10?query=1535at3041	WD40-repeat-containing domain
1537at3041	Complete	scaffold28.g7597.t1	467.9	278	https://www.orthodb.org/v10?query=1537at3041	Adenylosuccinate synthetase, chloroplastic
1541at3041	Complete	scaffold15.g4319.t1	601.6	371	https://www.orthodb.org/v10?query=1541at3041	Bifunctional dihydrofolate reductase-thymidylate synthase
1553at3041	Complete	scaffold6.g2747.t1	339.4	322	https://www.orthodb.org/v10?query=1553at3041	AP-2 complex subunit mu
1569at3041	Complete	scaffold5.g922.t1	630.2	341	https://www.orthodb.org/v10?query=1569at3041	26S proteasome regulatory subunit
1570at3041	Complete	scaffold27.g5988.t1	824.3	612	https://www.orthodb.org/v10?query=1570at3041	AP-2 complex subunit alpha
1574at3041	Complete	scaffold8.g1504.t1	458.0	280	https://www.orthodb.org/v10?query=1574at3041	1-deoxy-D-xylulose 5-phosphate reductoisomerase
1576at3041	Complete	scaffold6.g2610.t1	536.1	316	https://www.orthodb.org/v10?query=1576at3041	Methionine aminopeptidase 2
1578at3041	Fragmented	scaffold13.g387.t1	223.7	141	https://www.orthodb.org/v10?query=1578at3041	DNA topoisomerase I
1584at3041	Complete	scaffold22.g6063.t1	562.9	577	https://www.orthodb.org/v10?query=1584at3041	BRO1 domain
1590at3041	Complete	scaffold1.g5859.t1	344.9	417	https://www.orthodb.org/v10?query=1590at3041	subunit of GARP complex
1593at3041	Complete	scaffold2.g7375.t1	518.9	289	https://www.orthodb.org/v10?query=1593at3041	Tryptophan synthase
1594at3041	Complete	scaffold11.g4021.t1	651.9	366	https://www.orthodb.org/v10?query=1594at3041	3-oxoacyl-
1596at3041	Complete	scaffold23.g4167.t1	421.8	340	https://www.orthodb.org/v10?query=1596at3041	Ubiquitin carboxyl-terminal hydrolase 6
1597at3041	Missing
1600at3041	Complete	scaffold2.g7007.t1	344.2	473	https://www.orthodb.org/v10?query=1600at3041	Putative Serine/threonine-protein phosphatase 4 regulatory subunit 3
1601at3041	Complete	scaffold9.g3091.t1	359.7	292	https://www.orthodb.org/v10?query=1601at3041	oxysterol binding protein
1610at3041	Complete	scaffold6.g2697.t1	655.6	354	https://www.orthodb.org/v10?query=1610at3041	Elongation factor Tu
1621at3041	Complete	scaffold14.g1326.t1	376.7	318	https://www.orthodb.org/v10?query=1621at3041	p-loop containing nucleoside triphosphate hydrolase
1622at3041	Complete	scaffold12.g8117.t1	594.1	299	https://www.orthodb.org/v10?query=1622at3041	Phosphoribulokinase
1627at3041	Complete	scaffold17.g477.t1	569.7	392	https://www.orthodb.org/v10?query=1627at3041	Inosine-5'-monophosphate dehydrogenase
1628at3041	Complete	scaffold6.g2643.t1	578.8	501	https://www.orthodb.org/v10?query=1628at3041	Nucleotide-diphospho-sugar transferase
1643at3041	Complete	scaffold8.g1522.t1	544.6	412	https://www.orthodb.org/v10?query=1643at3041	predicted protein
1666at3041	Complete	scaffold12.g7929.t1	276.3	217	https://www.orthodb.org/v10?query=1666at3041	Poly(A) polymerase
1669at3041	Complete	scaffold18.g2029.t1	661.7	486	https://www.orthodb.org/v10?query=1669at3041	Protein arginine N-methyltransferase
1670at3041	Complete	scaffold11.g3999.t1	489.1	343	https://www.orthodb.org/v10?query=1670at3041	S-(hydroxymethyl)glutathione dehydrogenase
1683at3041	Fragmented	scaffold5.g991.t1	217.7	137	https://www.orthodb.org/v10?query=1683at3041	Phosphoserine aminotransferase
1684at3041	Complete	scaffold3.g6603.t1	507.4	419	https://www.orthodb.org/v10?query=1684at3041	predicted protein
1691at3041	Complete	scaffold7.g3441.t1	569.5	344	https://www.orthodb.org/v10?query=1691at3041	Aminomethyltransferase
1700at3041	Missing
1709at3041	Complete	scaffold1.g5849.t1	445.9	323	https://www.orthodb.org/v10?query=1709at3041	Cysteine desulfurase
1715at3041	Fragmented	scaffold28.g7590.t1	312.6	202	https://www.orthodb.org/v10?query=1715at3041	Ribosomal protein L3
1720at3041	Complete	scaffold30.g4443.t1	579.8	356	https://www.orthodb.org/v10?query=1720at3041	Succinate--CoA ligase 
1722at3041	Complete	scaffold4.g4745.t1	561.4	367	https://www.orthodb.org/v10?query=1722at3041	Cysteine desulfurase
1727at3041	Complete	scaffold4.g4683.t1	567.4	701	https://www.orthodb.org/v10?query=1727at3041	Eukaryotic translation initiation factor 3 subunit A
1728at3041	Complete	scaffold17.g577.t1	429.3	351	https://www.orthodb.org/v10?query=1728at3041	predicted protein
1729at3041	Complete	scaffold9.g3270.t1	504.1	519	https://www.orthodb.org/v10?query=1729at3041	Clathrin/coatomer adaptor,adaptin-like,N-terminal
1737at3041	Complete	scaffold2.g7190.t1	479.2	385	https://www.orthodb.org/v10?query=1737at3041	Nucleotide-diphospho-sugar transferase
1738at3041	Complete	scaffold6.g2555.t1	663.7	371	https://www.orthodb.org/v10?query=1738at3041	26S Proteasome regulatory subunit 6A
1739at3041	Missing
1740at3041	Complete	scaffold2.g6983.t1	594.9	349	https://www.orthodb.org/v10?query=1740at3041	subunit of exon junction complex
1742at3041	Missing
1761at3041	Complete	scaffold17.g482.t1	565.5	322	https://www.orthodb.org/v10?query=1761at3041	60S ribosomal protein L4
1763at3041	Complete	scaffold11.g3861.t1	359.4	242	https://www.orthodb.org/v10?query=1763at3041	Protein pelota homolog
1770at3041	Complete	scaffold6.g2756.t1	589.2	543	https://www.orthodb.org/v10?query=1770at3041	P-loop containing nucleoside triphosphate hydrolase protein
1772at3041	Complete	scaffold2.g7053.t1	540.7	352	https://www.orthodb.org/v10?query=1772at3041	Tryptophan-tRNA ligase
1800at3041	Complete	scaffold15.g4229.t1	528.8	471	https://www.orthodb.org/v10?query=1800at3041	Conserved oligomeric Golgi complex subunit 3
1804at3041	Complete	scaffold6.g2605.t1	627.8	413	https://www.orthodb.org/v10?query=1804at3041	Nop domain
1805at3041	Complete	scaffold2.g6869.t1	397.0	280	https://www.orthodb.org/v10?query=1805at3041	IMP-specific 5'-nucleotidase
1808at3041	Complete	scaffold5.g971.t1	409.2	301	https://www.orthodb.org/v10?query=1808at3041	26S proteasome non-ATPase regulatory subunit 13
1815at3041	Complete	scaffold22.g6068.t1	415.2	259	https://www.orthodb.org/v10?query=1815at3041	Ornithine carbamoyltransferase
1816at3041	Complete	scaffold11.g4049.t1	537.5	261	https://www.orthodb.org/v10?query=1816at3041	Serine/threonine-protein phosphatase
1817at3041	Complete	scaffold22.g6135.t1	450.2	270	https://www.orthodb.org/v10?query=1817at3041	predicted protein
1820at3041	Complete	scaffold19.g1880.t1	582.1	307	https://www.orthodb.org/v10?query=1820at3041	S-adenosylmethionine synthase
1825at3041	Complete	scaffold1.g5208.t1	492.2	361	https://www.orthodb.org/v10?query=1825at3041	Ankyrin repeat-containing domain
1826at3041	Complete	scaffold8.g1468.t1	498.1	303	https://www.orthodb.org/v10?query=1826at3041	Deoxyhypusine synthase
1842at3041	Complete	scaffold1.g5224.t1	580.1	338	https://www.orthodb.org/v10?query=1842at3041	Eukaryotic release factor 1
1848at3041	Complete	scaffold3.g6527.t1	302.9	269	https://www.orthodb.org/v10?query=1848at3041	ubiquitin-specific protease 39
1862at3041	Complete	scaffold14.g1025.t1	553.7	294	https://www.orthodb.org/v10?query=1862at3041	Ferredoxin--NADP reductase, chloroplastic
1863at3041	Complete	scaffold14.g1230.t1	376.4	332	https://www.orthodb.org/v10?query=1863at3041	Protoporphyrinogen oxidase
1864at3041	Complete	scaffold2.g6861.t1	429.6	406	https://www.orthodb.org/v10?query=1864at3041	Phosphoacetylglucosamine mutase
1872at3041	Complete	scaffold8.g1590.t1	451.0	272	https://www.orthodb.org/v10?query=1872at3041	EF-hand domain
1878at3041	Complete	scaffold20.g7802.t1	602.7	601	https://www.orthodb.org/v10?query=1878at3041	predicted protein
1880at3041	Complete	scaffold6.g2914.t1	463.8	340	https://www.orthodb.org/v10?query=1880at3041	4-hydroxyphenylpyruvate dioxygenase
1883at3041	Missing
1891at3041	Complete	scaffold20.g7630.t1	613.1	481	https://www.orthodb.org/v10?query=1891at3041	Riboflavin biosynthesis p
1899at3041	Complete	scaffold8.g1487.t1	543.2	365	https://www.orthodb.org/v10?query=1899at3041	Squalene monooxygenase
1917at3041	Complete	scaffold9.g3032.t1	562.1	330	https://www.orthodb.org/v10?query=1917at3041	Serine/threonine protein phosphatase 2A regulatory subunit
1922at3041	Complete	scaffold6.g2583.t1	624.8	321	https://www.orthodb.org/v10?query=1922at3041	RNA (C5-cytosine) methyltransferase
1927at3041	Complete	scaffold16.g9.t1	317.4	254	https://www.orthodb.org/v10?query=1927at3041	cyclin dependent kinase
1937at3041	Complete	scaffold8.g1603.t1	324.0	271	https://www.orthodb.org/v10?query=1937at3041	Plant specific cyclin dependent kinase
1952at3041	Complete	scaffold16.g93.t1	475.4	305	https://www.orthodb.org/v10?query=1952at3041	predicted protein
1955at3041	Missing
1959at3041	Complete	scaffold112.g5059.t1	252.3	179	https://www.orthodb.org/v10?query=1959at3041	Arogenate dehydratase
1961at3041	Complete	scaffold40.g5150.t1	349.1	417	https://www.orthodb.org/v10?query=1961at3041	Origin recognition complex subunit 1
1966at3041	Complete	scaffold6.g2504.t1	481.2	298	https://www.orthodb.org/v10?query=1966at3041	Pyridoxal phosphate-dependent transferase
1967at3041	Complete	scaffold17.g595.t1	603.0	395	https://www.orthodb.org/v10?query=1967at3041	FAD-binding, type 2
1974at3041	Complete	scaffold2.g7306.t1	497.5	290	https://www.orthodb.org/v10?query=1974at3041	Solanesyl diphosphate synthase
1985at3041	Complete	scaffold19.g1868.t1	355.9	246	https://www.orthodb.org/v10?query=1985at3041	p-loop containing nucleoside triphosphate hydrolase
1990at3041	Complete	scaffold3.g6504.t1	282.5	198	https://www.orthodb.org/v10?query=1990at3041	Delta-aminolevulinic acid dehydratase
1997at3041	Complete	scaffold20.g7849.t1	246.3	210	https://www.orthodb.org/v10?query=1997at3041	predicted protein
1998at3041	Complete	scaffold5.g918.t1	422.7	319	https://www.orthodb.org/v10?query=1998at3041	major facilitator superfamily
2002at3041	Complete	scaffold4.g4883.t1	370.6	351	https://www.orthodb.org/v10?query=2002at3041	Carboxypeptidase Taq
2014at3041	Complete	scaffold8.g1655.t1	549.5	404	https://www.orthodb.org/v10?query=2014at3041	Dihydrolipoyl dehydrogenase
2020at3041	Complete	scaffold23.g4153.t1	483.7	286	https://www.orthodb.org/v10?query=2020at3041	ubiquitin activating enzyme E1
2042at3041	Complete	scaffold4.g5020.t1	391.8	271	https://www.orthodb.org/v10?query=2042at3041	Guanosine nucleotide diphosphate dissociation inhibitor
2043at3041	Complete	scaffold7.g3457.t1	469.3	258	https://www.orthodb.org/v10?query=2043at3041	Chlorophyll synthetase
2044at3041	Complete	scaffold9.g3015.t1	492.6	280	https://www.orthodb.org/v10?query=2044at3041	farnesyl-diphosphate farnesyltransferase
2051at3041	Complete	scaffold15.g4242.t1	553.4	301	https://www.orthodb.org/v10?query=2051at3041	Tyrosyl-tRNA synthetase
2054at3041	Complete	scaffold10.g2271.t1	533.6	676	https://www.orthodb.org/v10?query=2054at3041	Elongator complex protein 1
2057at3041	Complete	scaffold6.g2512.t1	425.2	261	https://www.orthodb.org/v10?query=2057at3041	Porphobilinogen deaminase
2068at3041	Complete	scaffold27.g6021.t1	445.4	502	https://www.orthodb.org/v10?query=2068at3041	Gamma-tubulin complex component
2069at3041	Complete	scaffold3.g6206.t1	566.5	319	https://www.orthodb.org/v10?query=2069at3041	Cystathionine gamma-synthase
2073at3041	Complete	scaffold15.g4324.t1	532.1	348	https://www.orthodb.org/v10?query=2073at3041	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
2088at3041	Complete	scaffold1.g5640.t1	462.2	350	https://www.orthodb.org/v10?query=2088at3041	tRNA (guanine(26)-N(2))-dimethyltransferase
2101at3041	Fragmented	scaffold18.g1898.t1	381.9	266	https://www.orthodb.org/v10?query=2101at3041	Preprotein translocase secY subunit
2104at3041	Complete	scaffold2.g6821.t1	480.1	391	https://www.orthodb.org/v10?query=2104at3041	Splicing factor 3a, subunit 3
2109at3041	Complete	scaffold25.g5084.t1	471.4	383	https://www.orthodb.org/v10?query=2109at3041	predicted protein
2110at3041	Complete	scaffold14.g1353.t1	335.5	265	https://www.orthodb.org/v10?query=2110at3041	Peptide chain release factor 1
2112at3041	Complete	scaffold13.g388.t1	389.2	257	https://www.orthodb.org/v10?query=2112at3041	mitochondrial carrier family
2124at3041	Complete	scaffold8.g1480.t1	643.2	578	https://www.orthodb.org/v10?query=2124at3041	NADH:ubiquinone oxidoreductase 39 kDa subunit
2130at3041	Complete	scaffold13.g331.t1	467.4	270	https://www.orthodb.org/v10?query=2130at3041	3-isopropylmalate dehydrogenase
2134at3041	Complete	scaffold19.g1773.t1	368.8	238	https://www.orthodb.org/v10?query=2134at3041	ATP synthase, F1 complex, gamma subunit
2137at3041	Complete	scaffold3.g6369.t1	448.2	456	https://www.orthodb.org/v10?query=2137at3041	FACT complex subunit SSRP1
2139at3041	Duplicated	scaffold6.g2653.t1	556.8	339	https://www.orthodb.org/v10?query=2139at3041	Cystathionine beta-lyase
2139at3041	Duplicated	scaffold25.g5089.t1	502.9	343	https://www.orthodb.org/v10?query=2139at3041	Cystathionine beta-lyase
2152at3041	Duplicated	scaffold18.g1941.t1	241.6	448	https://www.orthodb.org/v10?query=2152at3041	EF-hand domain
2152at3041	Duplicated	scaffold19.g1826.t1	231.9	348	https://www.orthodb.org/v10?query=2152at3041	EF-hand domain
2152at3041	Duplicated	scaffold3.g6333.t1	221.0	279	https://www.orthodb.org/v10?query=2152at3041	EF-hand domain
2159at3041	Complete	scaffold4.g4593.t1	298.2	181	https://www.orthodb.org/v10?query=2159at3041	Phosphoribosylaminoimidazole-succinocarboxamide synthase
2181at3041	Complete	scaffold7.g3610.t1	183.0	207	https://www.orthodb.org/v10?query=2181at3041	DNA primase
2182at3041	Complete	scaffold18.g2026.t1	642.7	431	https://www.orthodb.org/v10?query=2182at3041	60S ribosomal export protein NMD3
2202at3041	Complete	scaffold19.g1834.t1	539.4	314	https://www.orthodb.org/v10?query=2202at3041	Biotin synthase
2228at3041	Complete	scaffold23.g4116.t1	413.0	253	https://www.orthodb.org/v10?query=2228at3041	4-hydroxy-tetrahydrodipicolinate synthase
2231at3041	Complete	scaffold6.g2537.t1	500.7	421	https://www.orthodb.org/v10?query=2231at3041	Beta-catenin-like protein 1
2233at3041	Complete	scaffold10.g2356.t1	330.5	237	https://www.orthodb.org/v10?query=2233at3041	WD40-repeat-containing domain
2243at3041	Complete	scaffold10.g2336.t1	475.2	295	https://www.orthodb.org/v10?query=2243at3041	CDP-Ethanolamine synthase
2251at3041	Missing
2257at3041	Complete	scaffold3.g6746.t1	317.2	307	https://www.orthodb.org/v10?query=2257at3041	Alpha/Beta hydrolase fold
2261at3041	Complete	scaffold8.g1387.t1	763.2	625	https://www.orthodb.org/v10?query=2261at3041	Ribosomal RNA methyltransferase,Spb1,C-terminal
2267at3041	Complete	scaffold2.g7155.t1	497.2	368	https://www.orthodb.org/v10?query=2267at3041	Protein kinase
2268at3041	Missing
2269at3041	Complete	scaffold1.g5233.t1	748.1	667	https://www.orthodb.org/v10?query=2269at3041	Restriction endonuclease type II-like
2281at3041	Complete	scaffold9.g3158.t1	330.0	278	https://www.orthodb.org/v10?query=2281at3041	Farnesyl diphosphate synthase
2282at3041	Complete	scaffold7.g3400.t1	370.8	265	https://www.orthodb.org/v10?query=2282at3041	Glycerol-3-phosphate acyltransferase, chloroplastic
2298at3041	Complete	scaffold3.g6750.t1	212.5	284	https://www.orthodb.org/v10?query=2298at3041	N-acetyl-gamma-glutamyl-phosphate reductase
2317at3041	Complete	scaffold11.g3968.t1	338.6	222	https://www.orthodb.org/v10?query=2317at3041	terpenoid cyclases/Protein prenyltransferase
2318at3041	Complete	scaffold7.g3371.t1	418.7	261	https://www.orthodb.org/v10?query=2318at3041	Mitochondrial carrier protein
2327at3041	Complete	scaffold19.g1747.t1	551.1	708	https://www.orthodb.org/v10?query=2327at3041	Nucleolar 14
2338at3041	Complete	scaffold8.g1363.t1	566.8	417	https://www.orthodb.org/v10?query=2338at3041	Putative U3 small nucleolar RNA-associated protein 7
2358at3041	Complete	scaffold4.g4797.t1	548.8	300	https://www.orthodb.org/v10?query=2358at3041	Ferrodoxin-fold anticodon-binding domain
2366at3041	Complete	scaffold1.g5225.t1	479.1	370	https://www.orthodb.org/v10?query=2366at3041	Serine/threonine-protein kinase RIO1
2367at3041	Complete	scaffold13.g340.t1	605.6	535	https://www.orthodb.org/v10?query=2367at3041	Putative ATP-dependent RNA helicase DDX11
2370at3041	Missing
2380at3041	Complete	scaffold11.g3868.t1	379.5	231	https://www.orthodb.org/v10?query=2380at3041	WD40-repeat-containing domain
2390at3041	Complete	scaffold2.g6783.t1	561.4	378	https://www.orthodb.org/v10?query=2390at3041	GTPase Der
2395at3041	Complete	scaffold2.g6839.t1	625.5	299	https://www.orthodb.org/v10?query=2395at3041	Ser/thr kinase
2397at3041	Complete	scaffold3.g6675.t1	608.1	373	https://www.orthodb.org/v10?query=2397at3041	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B
2400at3041	Complete	scaffold9.g3269.t1	567.1	545	https://www.orthodb.org/v10?query=2400at3041	predicted protein
2403at3041	Complete	scaffold12.g8144.t1	188.8	205	https://www.orthodb.org/v10?query=2403at3041	PPM-type phosphatase domain
2404at3041	Complete	scaffold2.g7365.t1	621.8	447	https://www.orthodb.org/v10?query=2404at3041	predicted protein
2423at3041	Complete	scaffold20.g7814.t1	340.3	279	https://www.orthodb.org/v10?query=2423at3041	Glycylpeptide N-tetradecanoyltransferase
2426at3041	Complete	scaffold12.g8034.t1	400.2	261	https://www.orthodb.org/v10?query=2426at3041	WD40-repeat-containing domain
2455at3041	Complete	scaffold21.g2215.t1	317.3	217	https://www.orthodb.org/v10?query=2455at3041	Glucose-6-phosphate 1-epimerase
2461at3041	Complete	scaffold1.g5765.t1	421.7	303	https://www.orthodb.org/v10?query=2461at3041	Tryptophan-tRNA ligase
2463at3041	Complete	scaffold1.g5780.t1	518.5	366	https://www.orthodb.org/v10?query=2463at3041	Glycerol kinase
2467at3041	Complete	scaffold19.g1840.t1	589.7	564	https://www.orthodb.org/v10?query=2467at3041	Pyridoxal phosphate-dependent transferase
2470at3041	Complete	scaffold13.g162.t1	202.4	162	https://www.orthodb.org/v10?query=2470at3041	Double-strand break repair protein MRE11
2490at3041	Complete	scaffold1.g5269.t1	262.4	271	https://www.orthodb.org/v10?query=2490at3041	Steroid dehydrogenase
2496at3041	Complete	scaffold8.g1582.t1	363.4	216	https://www.orthodb.org/v10?query=2496at3041	Subunit of retromer complex
2497at3041	Complete	scaffold2.g7279.t1	480.3	384	https://www.orthodb.org/v10?query=2497at3041	D-arabinono-1,4-lactone oxidase
2499at3041	Complete	scaffold1.g5781.t1	392.7	305	https://www.orthodb.org/v10?query=2499at3041	Acetolactate synthase small subunit
2505at3041	Missing
2520at3041	Complete	scaffold16.g144.t1	422.7	448	https://www.orthodb.org/v10?query=2520at3041	histone H3 K4-specific methyltransferase SET7/9 N-terminal domain-containing protein
2521at3041	Complete	scaffold1.g5743.t1	389.9	412	https://www.orthodb.org/v10?query=2521at3041	Mitochondrial intermediate peptidase
2523at3041	Complete	scaffold15.g4341.t1	301.8	185	https://www.orthodb.org/v10?query=2523at3041	Diaminopimelate epimerase
2528at3041	Complete	scaffold23.g4133.t1	364.5	287	https://www.orthodb.org/v10?query=2528at3041	Cytochrome c oxidase assembly factor
2531at3041	Fragmented	scaffold20.g7720.t1	172.6	156	https://www.orthodb.org/v10?query=2531at3041	mRNA capping enzyme
2533at3041	Complete	scaffold6.g2685.t1	621.6	590	https://www.orthodb.org/v10?query=2533at3041	SNF2-related, N-terminal domain
2544at3041	Complete	scaffold3.g6214.t1	524.5	313	https://www.orthodb.org/v10?query=2544at3041	Histone acetyltransferase
2547at3041	Complete	scaffold11.g3908.t1	497.2	321	https://www.orthodb.org/v10?query=2547at3041	RNA 3'-terminal phosphate cyclase
2553at3041	Complete	scaffold1.g5490.t1	488.9	567	https://www.orthodb.org/v10?query=2553at3041	WD40-repeat-containing domain
2555at3041	Complete	scaffold18.g2039.t1	997.9	625	https://www.orthodb.org/v10?query=2555at3041	WD40-repeat-containing domain
2576at3041	Complete	scaffold9.g3037.t1	512.7	401	https://www.orthodb.org/v10?query=2576at3041	RNA helicase
2580at3041	Duplicated	scaffold1.g5374.t1	385.9	229	https://www.orthodb.org/v10?query=2580at3041	Stearoyl-CoA desaturase (Delta-9desaturase)
2580at3041	Duplicated	scaffold6.g2810.t1	362.3	198	https://www.orthodb.org/v10?query=2580at3041	Stearoyl-CoA desaturase (Delta-9desaturase)
2581at3041	Missing
2583at3041	Complete	scaffold6.g2598.t1	456.8	364	https://www.orthodb.org/v10?query=2583at3041	c-type cytochrome synthesis 1
2598at3041	Complete	scaffold1.g5559.t1	394.2	291	https://www.orthodb.org/v10?query=2598at3041	NADPH-protochlorophyllide oxidoreductase
2599at3041	Complete	scaffold20.g7617.t1	835.9	848	https://www.orthodb.org/v10?query=2599at3041	serine/threonine protein kinase 15
2618at3041	Complete	scaffold20.g7640.t1	801.3	757	https://www.orthodb.org/v10?query=2618at3041	MIF4G-like domain superfamily
2639at3041	Complete	scaffold27.g6020.t1	401.5	269	https://www.orthodb.org/v10?query=2639at3041	peptidyl-prolyl cis-trans isomerase, cyclophilin-type
2654at3041	Complete	scaffold13.g308.t1	444.9	759	https://www.orthodb.org/v10?query=2654at3041	predicted protein
2664at3041	Complete	scaffold6.g2831.t1	229.6	154	https://www.orthodb.org/v10?query=2664at3041	predicted protein
2670at3041	Missing
2671at3041	Complete	scaffold10.g2438.t1	398.3	425	https://www.orthodb.org/v10?query=2671at3041	anaphase promoting complex subunit 6
2687at3041	Complete	scaffold11.g3979.t1	317.2	234	https://www.orthodb.org/v10?query=2687at3041	WD40-repeat-containing domain
2688at3041	Complete	scaffold6.g2535.t1	461.7	292	https://www.orthodb.org/v10?query=2688at3041	3-dehydroquinate synthase
2694at3041	Complete	scaffold14.g1275.t1	401.2	242	https://www.orthodb.org/v10?query=2694at3041	Kinesin-like protein
2699at3041	Complete	scaffold17.g549.t1	484.4	258	https://www.orthodb.org/v10?query=2699at3041	Phosphoglycolate phosphatase
2720at3041	Complete	scaffold8.g1718.t1	426.5	254	https://www.orthodb.org/v10?query=2720at3041	Winged helix-like DNA-binding domain superfamily
2721at3041	Complete	scaffold20.g7701.t1	364.2	230	https://www.orthodb.org/v10?query=2721at3041	Translation initiation factor 2, alpha subunit
2722at3041	Complete	scaffold1.g5337.t1	196.0	321	https://www.orthodb.org/v10?query=2722at3041	HAD superfamily
2724at3041	Complete	scaffold4.g4610.t1	258.8	275	https://www.orthodb.org/v10?query=2724at3041	NAD(P)H-hydrate epimerase
2728at3041	Complete	scaffold2.g7019.t1	346.9	264	https://www.orthodb.org/v10?query=2728at3041	Metal-dependent protein hydrolase
2729at3041	Complete	scaffold8.g1671.t1	279.7	370	https://www.orthodb.org/v10?query=2729at3041	RNA helicase
2743at3041	Complete	scaffold15.g4330.t1	304.9	221	https://www.orthodb.org/v10?query=2743at3041	3-methyl-2-oxobutanoate hydroxymethyltransferase
2749at3041	Complete	scaffold2.g6787.t1	364.1	233	https://www.orthodb.org/v10?query=2749at3041	Putative import receptor subunit TOM40
2773at3041	Complete	scaffold27.g5972.t1	283.2	356	https://www.orthodb.org/v10?query=2773at3041	membrane associated metalloprotease
2782at3041	Complete	scaffold18.g2031.t1	451.1	289	https://www.orthodb.org/v10?query=2782at3041	GTP-binding protein OBG, C-terminal
2802at3041	Complete	scaffold6.g2616.t1	460.1	304	https://www.orthodb.org/v10?query=2802at3041	NAD(P)-binding domain
2815at3041	Complete	scaffold8.g1411.t1	574.3	372	https://www.orthodb.org/v10?query=2815at3041	Phosphoribosylamine--glycine ligase
2820at3041	Complete	scaffold1.g5624.t1	624.1	373	https://www.orthodb.org/v10?query=2820at3041	Pyridoxal phosphate-dependent transferase
2831at3041	Complete	scaffold15.g4257.t1	422.0	349	https://www.orthodb.org/v10?query=2831at3041	Sphingosine-1-phosphate lyase
2837at3041	Complete	scaffold5.g633.t1	343.4	326	https://www.orthodb.org/v10?query=2837at3041	Iron hydrogenase
2843at3041	Complete	scaffold8.g1654.t1	268.5	238	https://www.orthodb.org/v10?query=2843at3041	WD40-repeat-containing domain
2851at3041	Complete	scaffold10.g2237.t1	476.3	258	https://www.orthodb.org/v10?query=2851at3041	26S proteasome non-ATPase regulatory subunit 14
2855at3041	Complete	scaffold9.g3262.t1	332.7	308	https://www.orthodb.org/v10?query=2855at3041	HI0933-like protein
2863at3041	Complete	scaffold15.g4303.t1	342.0	275	https://www.orthodb.org/v10?query=2863at3041	Eukaryotic translation initiation factor 3 subunit I
2869at3041	Complete	scaffold7.g3578.t1	199.9	171	https://www.orthodb.org/v10?query=2869at3041	predicted protein
2871at3041	Complete	scaffold19.g1827.t1	432.4	434	https://www.orthodb.org/v10?query=2871at3041	Sec1-like protein
2876at3041	Duplicated	scaffold19.g1808.t1	266.4	199	https://www.orthodb.org/v10?query=2876at3041	Actin superfamily
2876at3041	Duplicated	scaffold3.g6669.t1	247.0	312	https://www.orthodb.org/v10?query=2876at3041	Actin superfamily
2878at3041	Complete	scaffold2.g6866.t1	411.0	264	https://www.orthodb.org/v10?query=2878at3041	Photosystem II stability/assembly factor HCF136
2892at3041	Complete	scaffold25.g5099.t1	424.4	387	https://www.orthodb.org/v10?query=2892at3041	Autophagy-related protein 9
2896at3041	Complete	scaffold3.g6718.t1	328.8	222	https://www.orthodb.org/v10?query=2896at3041	histidinol-phosphate phosphatase
2903at3041	Complete	scaffold4.g4809.t1	278.5	238	https://www.orthodb.org/v10?query=2903at3041	predicted protein
2909at3041	Complete	scaffold5.g784.t1	385.2	306	https://www.orthodb.org/v10?query=2909at3041	NADPH
2919at3041	Missing
2930at3041	Complete	scaffold20.g7688.t1	671.5	587	https://www.orthodb.org/v10?query=2930at3041	subunit of GARP complex
2931at3041	Complete	scaffold26.g3346.t1	394.4	543	https://www.orthodb.org/v10?query=2931at3041	Protein kinase
2932at3041	Complete	scaffold9.g3242.t1	397.2	238	https://www.orthodb.org/v10?query=2932at3041	Aldehyde dehydrogenase
